Date;Page;Titre abr.;Type Format;Type Contenu;Type Signature;Signature exacte;Observation
2.09.1870;3;;dep;;;;
2.03.1880;1;le tunnel;ed;pol;;;
2.03.1880;1;France;info;inter;;;
2.03.1880;1;France;info;inter;;;
2.03.1880;1;France;info;inter;;;
2.03.1880;2;France;info;inter;;;
2.03.1880;2;France;info;culture;;;
2.03.1880;2;Italie;info;inter;;;
2.03.1880;2;esp;info;inter;;;
2.03.1880;2;all;info;inter;;;
2.03.1880;2;aut;info;inter;;;
2.03.1880;2;russ;info;inter;;;
2.03.1880;2;tsch;info;inter;;;
2.03.1880;2;perse;info;inter;;;
2.03.1880;2;afghan;info;inter;;;
2.03.1880;2;conf suisse;info;comm;;;
2.03.1880;2;conf suisse;info;actu;;;
2.03.1880;2;conf suisse;info;comm;;;
2.03.1880;2;affaire de stabio;corr;judiciaire;;;
2.03.1880;3;corresp ;corr;pol;;;
2.03.1880;3;berne;corr;pol;;;
2.03.1880;3;canton de vaud;info;comm;;;
2.03.1880;3;congel;chronique;science;abr;F.-A. F.;
2.03.1880;3;lavey;info;culture;;;
2.03.1880;3;lausanne;info;comm;;;
2.03.1880;3;faits;dep;;;;
2.03.1880;3;dép;dep;;;;
2.03.1880;3;dép;dep;;;;
2.03.1880;3;dép;dep;;;;
2.03.1880;3;dép;dep;;;;
2.03.1880;3;dép;dep;;;;
2.03.1880;3;dép;dep;;;;
2.09.1880;1;bulletin politique;ed;pol;;;
2.09.1880;1;Italie;info;inter;;;
2.09.1880;1;all;info;comm;;;
2.09.1880;1;ang;corr;inter;;;
2.09.1880;2;holl;info;inter;;;
2.09.1880;2;russie;corr;inter;;;
2.09.1880;2;roumélie;info;inter;;;
2.09.1880;2;afghan;info;inter;;;
2.09.1880;2;conf suisse;info;comm;;;
2.09.1880;2;;info;comm;;;
2.09.1880;2;;info;comm;;;
2.09.1880;3;;info;actu;;;
2.09.1880;3;;info;pol;;;
2.09.1880;3;;info;actu;;;
2.09.1880;3;;info;actu;;;
2.09.1880;3;;info;actu;;;
2.09.1880;3;;info;pol;;;
2.09.1880;3;;info;actu;;;
2.09.1880;3;canton de vaud;info;actu;;;
2.09.1880;3;;info;actu;;;
2.09.1880;3;;info;actu;;;
2.09.1880;3;;info;comm;;;
2.09.1880;3;;info;actu;;;
2.09.1880;3;corresp ;corr;comm;;"J. Reuteler, Président du ""Chœur des Alpes""";courrier au journal (
2.09.1880;3;chronique agricole;chronique;inter;;;
2.09.1880;3;bibliographie;info;culture;;;
2.09.1880;3;;info;culture;;;
2.09.1880;3;depe;dep;;;;
2.09.1880;3;;dep;;;;
2.09.1880;3;;dep;;;;
2.09.1880;3;;dep;;;;
2.09.1880;3;;dep;;;;
2.09.1880;3;;dep;;;;
2.09.1880;3;;dep;;;;
2.09.1880;3;;dep;;;;
3.03.1890;1;bulletin politique;ed;pol;;;
3.03.1890;1;conf;info;inter;;;
3.03.1890;1;lettr;corr;inter;;;
3.03.1890;1;;info;inter;;;
3.03.1890;1;lettr;corr;inter;;;
3.03.1890;2;Les nouvelles;info;inter;;;
3.03.1890;2;;info;inter;;;
3.03.1890;2;;info;inter;;;
3.03.1890;2;conf suisse;info;pol;;;
3.03.1890;2;;info;pol;;;
3.03.1890;2;;info;pol;;;
3.03.1890;2;le recrutem;info;actu;;;
3.03.1890;2;le 1er mars;corr;pol;;;
3.03.1890;2;nouvelles des cantons;info;judiciaire;;;
3.03.1890;2;;info;culture;;;
3.03.1890;2;;info;actu;;;
3.03.1890;2;;info;pol;;;
3.03.1890;2;;info;pol;;;
3.03.1890;2;;info;actu;;;
3.03.1890;2;;info;pol;;;
3.03.1890;2;;info;actu;;;
3.03.1890;2;;info;pol;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;canton de vaud;info;eco;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;lausanne;info;pol;;;
3.03.1890;3;;info;pol;;;
3.03.1890;3;exp;info;culture;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;;info;actu;;;
3.03.1890;3;chronique jud;chronique;judiciaire;;;
3.03.1890;3;chronique agricole;info;comm;;;
3.03.1890;3;;dep;;;;
3.03.1890;3;;dep;;;;
3.03.1890;3;;dep;;;;
3.03.1890;3;;dep;;;;
3.03.1890;3;;dep;;;;
3.03.1890;3;;dep;;;;
3.03.1890;3;;dep;;;;
3.03.1890;3;;dep;;;;
3.09.1890;1;bulletin politique;ed;inter;;;
3.09.1890;1;revue économique;chronique;eco;abr;C. B.;
3.09.1890;1;lettre de paris;corr;inter;;;corr part
3.09.1890;2;Les nouvelles;info;inter;;;
3.09.1890;2;conf suisse;info;actu;;;
3.09.1890;2;conf suisse;info;actu;;;
3.09.1890;2;conf suisse;info;actu;;;
3.09.1890;2;conf suisse;info;actu;;;
3.09.1890;2;conf suisse;info;actu;;;
3.09.1890;2;conf suisse;info;actu;;;
3.09.1890;2;conf suisse;info;actu;;;
3.09.1890;2;nouvelles des cantons;info;actu;;;
3.09.1890;2;;info;actu;;;
3.09.1890;2;;info;pol;;;
3.09.1890;2;;info;pol;;;
3.09.1890;2;;info;actu;;;
3.09.1890;2;;info;actu;;;
3.09.1890;2;;info;actu;;;
3.09.1890;2;;info;pol;;;
3.09.1890;2;;info;actu;;;
3.09.1890;2;;info;pol;;;
3.09.1890;2;;info;actu;;;
3.09.1890;2;canton de vaud;corr;comm;;;
3.09.1890;2;Lausanne;info;pol;;;
3.09.1890;2;;info;pol;;;
3.09.1890;2;;corr;pol;;;
3.09.1890;2;;info;actu;;;
3.09.1890;3;chronique scientifique;chronique;science;abr;Z. ;
3.09.1890;3;chronique agricole;info;comm;;;
3.09.1890;3;les livres;chronique;culture;abr;X. ;
3.09.1890;3;les livres;info;culture;;;
3.09.1890;3;depe;dep;;;;
3.09.1890;3;;dep;;;;
3.09.1890;3;;dep;;;;
3.09.1890;3;;dep;;;;
3.09.1890;3;;dep;;;;
3.09.1890;3;;dep;;;;
2.03.1900;1;bulletin politique;ed;inter;;;
2.03.1900;1;la restauration;chronique;pol;;;
2.03.1900;1;nouvelles de l'étranger;corr;inter;;;
2.03.1900;1;;info;inter;;;copié correspondance à un autre journal
2.03.1900;1;la mission ;info;inter;;;
2.03.1900;2;France;info;inter;;;
2.03.1900;2;;info;inter;;;
2.03.1900;2;;info;inter;;;
2.03.1900;2;;info;inter;;;
2.03.1900;2;;info;inter;;;
2.03.1900;2;;info;inter;;;
2.03.1900;2;;info;inter;;;
2.03.1900;2;;chronique;actu;;;
2.03.1900;2;conf;info;eco;;;
2.03.1900;2;;info;actu;;;
2.03.1900;2;;info;actu;;;
2.03.1900;2;;info;actu;;;
2.03.1900;2;;info;actu;;;
2.03.1900;2;;info;pol;;;
2.03.1900;2;;info;pol;;;
2.03.1900;2;;chronique;actu;;;
2.03.1900;2;nouvelles des cantons;info;actu;;;
2.03.1900;2;;info;actu;;;
2.03.1900;2;;info;actu;;;
2.03.1900;2;;info;actu;;;
2.03.1900;2;;info;actu;;;
2.03.1900;2;lausanne;info;pol;;;
2.03.1900;2;;info;pol;;;
2.03.1900;3;;info;actu;;;
02.03.00;3;;info;actu;;;
02.03.00;3;;info;actu;;;
02.03.00;3;;info;actu;;;
2.03.1900;3;;info;culture;;;
2.03.1900;3;;info;culture;;;
2.03.1900;3;;info;comm;;;
2.03.1900;3;;info;culture;;;
2.03.1900;3;chronique viticole;corr;eco;;;
2.03.1900;3;dernier courrier;info;inter;;;
2.03.1900;3;;info;inter;;;
02.03.00;3;;info;inter;;;
02.03.00;3;;info;inter;;;
02.03.00;3;;info;inter;;;
02.03.00;3;;info;inter;;;
02.03.00;3;dernieres dépêches;dep;;;;
02.03.00;3;;dep;;;;
02.03.00;3;;dep;;;;
02.03.00;3;;dep;;;;
02.03.00;3;;dep;;;;
02.03.00;3;;dep;;;;
02.03.00;3;;dep;;;;
02.03.00;3;;dep;;;;
02.03.00;3;;dep;;;;
03.09.00;1;bulletin politique;ed;inter;;;
03.09.00;1;bulletin politique;corr;inter;;;
03.09.00;1;Un marché aux taureaux;corr;eco;abr;R. ;signature début article
03.09.00;1;en chine;info;inter;;;
03.09.00;1;;corr;eco;;;
03.09.00;2;une lettre;info;inter;;;
03.09.00;2;maries;info;inter;;;
03.09.00;2;une declaration;info;inter;;;
03.09.00;2;France;info;inter;;;
03.09.00;2;Italie;info;inter;;;
03.09.00;2;all;info;inter;;;
03.09.00;2;;info;inter;;;
03.09.00;2;;info;inter;;;
03.09.00;2;;info;inter;;;
03.09.00;2;;info;inter;;;
03.09.00;2;;info;inter;;;
03.09.00;2;conf suisse;info;eco;;;
03.09.00;2;conf suisse;info;inter;;;
03.09.00;2;conf suisse;info;actu;;;
03.09.00;2;conf suisse;info;pol;;;
03.09.00;2;conf suisse;info;sport;;;
03.09.00;2;conf suisse;info;eco;;;
03.09.00;2;parcement du Simplon;chronique;actu;autre;"""par l'un de nos rédacteurs""";cité dans le texte mais tj anonyme
03.09.00;2;gothard;chronique;actu;;;
03.09.00;2;au cercle;info;actu;;;
03.09.00;2;Nouvelles des cantons;info;actu;;;
03.09.00;2;;info;actu;;;
03.09.00;2;;info;actu;;;
03.09.00;3;;info;actu;;;
03.09.00;3;;info;actu;;;
03.09.00;3;canton de vaud;info;comm;;;
03.09.00;3;la vigne;info;eco;;;
03.09.00;3;montreux;corr;comm;;;
03.09.00;3;;corr;actu;;;
03.09.00;3;;corr;actu;;;
03.09.00;3;;corr;actu;;;
03.09.00;3;;corr;actu;;;
03.09.00;3;Lausanne;info;actu;;;
03.09.00;3;;info;actu;;;
03.09.00;3;;info;actu;;;
03.09.00;3;;info;actu;;;
03.09.00;3;;info;actu;;;
03.09.00;3;;info;actu;;;
03.09.00;3;grève;chronique;actu;;;
03.09.00;3;variétés;chronique;culture;complet;Edouard PLATZBOFF;
03.09.00;3;dernieres dépêches;dep;;;;
03.09.00;3;;dep;;;;
03.09.00;3;;dep;;;;
03.09.00;3;;dep;;;;
03.09.00;3;;dep;;;;
03.09.00;3;;dep;;;;
03.09.00;3;les livres;chronique;culture;;;
03.09.00;3;faits divers;info;culture;;;
03.09.00;3;;info;culture;;;
03.09.00;3;chronique agricole;info;comm;;;
02.03.10;1;bulletin politique;ed;inter;abr;M.;
02.03.10;1;;corr;pol;;;
02.03.10;1;lettre de paris;corr;inter;abr;F.;
02.03.10;1;chambre;info;inter;;;copié correspondance à un autre journal
02.03.10;2;reformes;info;inter;;;
02.03.10;2;Haute;info;inter;;;
02.03.10;2;les inondations;info;actu;;;
02.03.10;2;nouvelles diverses;info;inter;;;
02.03.10;2;nouvelles diverses;info;inter;;;
02.03.10;2;nouvelles diverses;info;inter;;;
02.03.10;2;nouvelles diverses;info;inter;;;
02.03.10;2;nouvelles diverses;info;inter;;;
02.03.10;2;nouvelles diverses;info;inter;;;
02.03.10;2;nouvelles diverses;info;inter;;;
02.03.10;2;nouvelles diverses;info;inter;;;
02.03.10;2;nouvelles diverses;info;inter;;;
02.03.10;2;conf suisse;info;pol;;;
02.03.10;2;conf suisse;info;actu;;;
02.03.10;2;conf suisse;info;actu;;;
02.03.10;2;conf suisse;info;pol;;;
02.03.10;2;conf suisse;info;actu;;;
02.03.10;2;conf suisse;info;actu;;;
02.03.10;2;conf suisse;info;actu;;;
02.03.10;2;;corr;pol;;;
02.03.10;2;;info;comm;;;
02.03.10;2;;corr;judiciaire;;;
02.03.10;2;liber;info;comm;;;
02.03.10;2;;info;comm;;;
02.03.10;2;Nouvelles des cantons;info;actu;;;
02.03.10;2;Nouvelles des cantons;info;actu;;;
02.03.10;2;Nouvelles des cantons;info;actu;;;
02.03.10;2;Nouvelles des cantons;info;actu;;;
02.03.10;2;Nouvelles des cantons;info;actu;;;
02.03.10;2;Nouvelles des cantons;info;actu;;;
02.03.10;2;Nouvelles des cantons;info;actu;;;
02.03.10;2;Nouvelles des cantons;info;actu;;;
02.03.10;2;canton de vaud;info;actu;;;
02.03.10;3;l'osmon;info;comm;;;
02.03.10;3;;info;comm;;;
02.03.10;3;;info;actu;;;
02.03.10;3;;info;actu;;;
02.03.10;3;;info;actu;;;
02.03.10;3;lausanne;info;actu;;;
02.03.10;3;;info;actu;;;
02.03.10;3;;info;actu;;;
02.03.10;3;;info;comm;;;
02.03.10;3;sports;info;sport;;;
02.03.10;3;spect;info;culture;;;
02.03.10;3;;info;culture;;;
02.03.10;3;;info;culture;;;
02.03.10;3;;info;culture;;;
02.03.10;3;;info;culture;;;
02.03.10;3;;info;culture;;;
02.03.10;3;depec;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;;dep;;;;
02.03.10;3;les livres;chronique;culture;;;
02.03.10;3;;chronique;culture;;;
02.03.10;3;;chronique;culture;;;
02.09.10;1;bulletin politique;ed;inter;abr;J. H. F.;
02.09.10;1;;info;inter;;;
02.09.10;1;chronique genevoise;corr;actu;;;
02.09.10;1;;corr;actu;;;
02.09.10;1;;corr;actu;;;
02.09.10;1;aux manœuvres du 2e corps. Le passage de l'Aar;reportage;pol;abr;C.;"""reportage, chronique"", perché rubrica chronique militaire dove solo qua voce personale esercitazione militare"
02.09.10;2;politique;info;inter;;;
02.09.10;2;politique;info;inter;;;
02.09.10;2;le vatican;info;inter;;;
02.09.10;2;nouvelles diverses;info;inter;;;
02.09.10;2;;info;inter;;;
02.09.10;2;;info;inter;;;
02.09.10;2;;info;inter;;;
02.09.10;2;;info;inter;;;
02.09.10;2;;info;inter;;;
02.09.10;2;conf suisse;info;actu;;;
02.09.10;2;;info;actu;;;
02.09.10;2;;info;actu;;;
02.09.10;2;;info;actu;;;
02.09.10;2;;corr;pol;;;
02.09.10;2;Nouvelles des cantons;info;actu;;;
02.09.10;2;;info;actu;;;
02.09.10;2;;info;actu;;;
02.09.10;2;;info;actu;;;
02.09.10;2;canton de vaud;info;pol;;;
02.09.10;3;;info;pol;;;
02.09.10;3;;info;comm;;;
02.09.10;3;;corr;actu;;;
02.09.10;3;;info;actu;;;
02.09.10;3;;info;actu;;;
02.09.10;3;;info;actu;;;
02.09.10;3;;info;actu;;;
02.09.10;3;chronique agricole;info;actu;;;
02.09.10;3;;info;sport;;;
02.09.10;3;;info;sport;;;
02.09.10;3;;info;sport;;;
02.09.10;3;;info;eco;;;
02.09.10;3;;info;eco;;;
02.09.10;3;;dep;;;;
02.09.10;3;;dep;;;;
02.09.10;3;;dep;;;;
02.09.10;3;;dep;;;;
02.09.10;3;;dep;;;;
02.09.10;3;;dep;;;;
02.09.10;3;;dep;;;;
02.09.10;3;;dep;;;;
02.09.10;3;;dep;;;;
04.03.20;1;bulletin politique;ed;inter;abr;M. M.;
04.03.20;1;a propos de la nouvelle neutralité;chronique;pol;complet;F. FEYLER;article particulier: si scusa per articolo di opinioni personali. Querelle entre journalistes
04.03.20;1;Ne nous frappons pas;chronique;pol;autre;Balthasar;article particulier: si scusa per articolo di opinioni personali. Querelle entre journalistes
04.03.20;1;lettres;corr;pol;abr;P. G. ;
04.03.20;2;la châtiment des coupables;info;judiciaire;;;
04.03.20;2;;info;inter;;;
04.03.20;2;;info;inter;;;
04.03.20;2;;info;inter;;;
04.03.20;2;;info;inter;;;
04.03.20;2;;info;inter;;;
04.03.20;2;;info;inter;;;
04.03.20;2;;info;inter;;;
04.03.20;2;;info;inter;;;
04.03.20;2;;info;inter;;;
04.03.20;2;;info;inter;;;
04.03.20;2;;info;inter;;;
04.03.20;2;nouvelles diverses;info;actu;;;
04.03.20;2;;info;actu;;;
04.03.20;2;;info;actu;;;
04.03.20;2;;info;actu;;;
04.03.20;2;;info;actu;;;
04.03.20;2;;info;sport;;;
04.03.20;2;;info;actu;;;
04.03.20;2;conf suisse;info;actu;;;
04.03.20;2;;info;actu;;;
04.03.20;2;;info;actu;;;
04.03.20;2;;info;actu;;;
04.03.20;2;;info;actu;;;
04.03.20;2;tessin;corr;pol;;;
04.03.20;2;;info;judiciaire;;;
04.03.20;2;;info;pol;;;
04.03.20;2;;info;pol;;;
04.03.20;2;;info;pol;;;
04.03.20;2;;info;judiciaire;;;
04.03.20;2;;info;pol;;;
04.03.20;2;;info;pol;;;
04.03.20;2;;info;actu;;;
04.03.20;2;;info;judiciaire;;;
04.03.20;2;;info;judiciaire;;;
04.03.20;2;;info;actu;;;
04.03.20;4;faits ;info;inter;;;
04.03.20;4;;info;inter;;;
04.03.20;4;;info;inter;;;
04.03.20;4;;info;pol;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;inter;;;
04.03.20;4;;dep;;;;
04.03.20;4;;dep;;;;
04.03.20;4;;info;judiciaire;;;
04.03.20;4;;info;inter;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;inter;;;
04.03.20;4;;info;inter;;;
04.03.20;4;;info;pol;;;
04.03.20;4;;info;comm;;;
04.03.20;4;;info;pol;;;
04.03.20;4;;info;actu;;;
04.03.20;4;;info;judiciaire;;;
02.09.20;1;bulletin politique;ed;inter;abr;Ed. Ch.;
30.04.20;1;lettre d'Allemagne;ed;inter;complet;Georges Vincène;
30.04.20;1;;chronique;pol;complet;F. FEYLER;
30.04.20;1;;info;comm;;;
30.04.20;1;;corr;pol;abr;P. G.;corr de berne
30.04.20;1;;info;pol;;;
30.04.20;1;;info;pol;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;dep;;;;
30.04.20;2;;dep;;;;
30.04.20;2;;dep;;;;
30.04.20;2;;dep;;;;
30.04.20;2;;dep;;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;;info;inter;;;
30.04.20;2;conf suisse;info;pol;;;
30.04.20;2;;info;pol;;;
30.04.20;2;;info;comm;;;
30.04.20;2;;info;pol;;;
30.04.20;2;;info;actu;;;
30.04.20;2;;info;judiciaire;;;
30.04.20;2;;info;judiciaire;;;
30.04.20;2;;info;actu;;;
30.04.20;2;;info;actu;;;
30.04.20;2;;info;actu;;;
30.04.20;2;;info;actu;;;
30.04.20;2;;info;actu;;;
30.04.20;2;;info;actu;;;
30.04.20;2;;info;actu;;;
30.04.20;2;;info;pol;;;
30.04.20;2;;info;judiciaire;;;
30.04.20;2;;info;pol;;;
30.04.20;4;incohérence;chronique;inter;abr;E. S. ;
30.04.20;4;Allemagne;info;inter;;;
30.04.20;4;;info;inter;;;
30.04.20;4;;info;comm;;;
30.04.20;4;;info;comm;;;
30.04.20;4;;info;comm;;;
30.04.20;4;;info;comm;;;
30.04.20;4;;info;comm;;;
30.04.20;4;;info;comm;;;
30.04.20;4;;info;comm;;;
30.04.20;4;infofinancières;info;eco;;;
30.04.20;4;;info;culture;;;
30.04.20;6;fait du jour;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;info;inter;;;
30.04.20;6;;corr;pol;abr;P. G.;berne
30.04.20;6;;info;actu;;;
30.04.20;6;;info;actu;;;
30.04.20;6;;info;comm;;;
30.04.20;6;;info;comm;;;
30.04.20;6;;info;comm;;;
30.04.20;6;;info;actu;;;
03.03.30;1;bulletin politique;ed;inter;complet;Maurice Muret;
03.03.30;1;causerie genvoise;chronique;culture;abr;C. C.;
03.03.30;1;La suppre;chronique;divertissement;complet;qcs qcs;
03.03.30;1;;info;inter;;;
03.03.30;1;"L'expédition du ""Discovery""";corr;science;autre;Mawson;Service spécial de la Gazette. 
03.03.30;2;;info;comm;;;
03.03.30;2;;info;inter;;;
03.03.30;2;;info;inter;;;
03.03.30;2;le théatre;chronique;culture;complet;Gaston Bridet;
03.03.30;2;;info;inter;;;
03.03.30;2;;info;inter;;;
03.03.30;2;;corr;inter;;;
03.03.30;2;;info;inter;;;
03.03.30;2;;info;inter;;;
03.03.30;2;;info;inter;;;
03.03.30;2;;info;inter;;;
03.03.30;2;;info;actu;;;
03.03.30;2;;info;inter;;;
03.03.30;2;;info;inter;;;
03.03.30;2;;info;actu;;;
03.03.30;2;parmi les films;chronique;culture;abr;F. L. B.;
03.03.30;2;;chronique;culture;abr;Nr.;
03.03.30;2;;chronique;sport;abr;P. Gz. ;
03.03.30;2;;info;comm;;;
03.03.30;2;;info;comm;;;
03.03.30;2;;info;comm;;;
03.03.30;3;;chronique;inter;;;
03.03.30;3;;info;science;;;
03.03.30;3;;chronique;pol;abr;J.-E. C.;
03.03.30;3;;info;inter;;;
03.03.30;3;;chronique;eco;;;
03.03.30;4;Questions scientifiques. La haute atmosphère;chronique;science;;;copié étude
03.03.30;4;Hollywood;chronique;culture;complet;Charles Gos;
03.03.30;4;;info;comm;;;
03.03.30;5;;info;sport;;;
03.03.30;5;;info;sport;;;
03.03.30;5;;info;sport;;;
03.03.30;5;;info;sport;;;
03.03.30;5;;info;sport;;;
03.03.30;5;;info;sport;;;
03.03.30;5;;info;sport;;;
03.03.30;5;;info;actu;;;
03.03.30;5;;info;actu;;;
03.03.30;5;;info;pol;;;
03.03.30;5;;info;actu;;;
03.03.30;5;;dep;;;;
03.03.30;5;;dep;;;;
03.03.30;5;;dep;;;;
03.03.30;5;;dep;;;;
03.03.30;5;;dep;;;;
03.03.30;5;;dep;;;;
03.03.30;5;;dep;;;;
03.03.30;5;;dep;;;;
03.03.30;5;;dep;;;;
03.03.30;5;;dep;;;;
03.03.30;5;;dep;;;;
03.09.30;1;discours électoraux;ed;pol;abr;Edm. R.;
03.09.30;1;;info;comm;;;
03.09.30;1;;chronique;pol;complet;Georges Rigassi;
03.09.30;1;;info;pol;;;
03.09.30;2;;info;inter;;;
03.09.30;2;;info;inter;;;
03.09.30;2;;info;inter;;;
03.09.30;2;;info;pol;;;
03.09.30;2;;info;actu;;;"necrologie Paul-G. Chevalley, avocat et collaborateur de ""La Suisse"""
03.09.30;2;;info;actu;;;
03.09.30;2;;info;actu;;;
03.09.30;2;;info;actu;;;
03.09.30;2;;info;actu;;;
03.09.30;2;;info;actu;;;
03.09.30;2;;info;actu;;;
03.09.30;2;;info;pol;;;
